2theta,intensity
38.04288287844005,96.78061574428959
38.09287618226713,127.22200349922076
38.142869514129465,109.16622069980752
38.19286287402596,115.2991840496604
38.24285626195551,92.41844692783765
38.29284967791696,99.28692354256975
38.3428431219092,108.15462467638162
38.39283659393112,111.9276832558934
38.44283009398158,103.98706603302635
38.49282362205946,115.14432761689024
38.54281717816365,103.34031506814677
38.592810762292984,108.67800295021082
38.64280437444636,105.97736543995605
38.69279801462263,102.47526095994995
38.742791682820695,108.57647351158853
38.79278537903936,101.9298673223087
38.84277910327754,87.34741523606661
38.892772855534105,93.79295043897152
38.942766635807864,100.04012140035721
38.992760444097705,108.83385336033852
39.04275428040251,106.56447774472514
39.0927481447211,103.16141127645827
39.14274203705235,98.44188766424259
39.192735957395115,107.385816108646
39.24272990574823,104.79932062552284
39.29272388211056,103.88635445675666
39.34271788648097,107.65633247720352
39.392711918858275,125.25888331748769
39.44270597924134,102.89526084610979
39.492700067629016,131.06296279624036
39.54269418402016,118.23325219271736
39.592688328413566,113.86688303739714
39.64268250080813,103.16028238228299
39.692676701202664,109.79826939709406
39.74267092959601,104.89305346954656
39.792665185987005,119.60204192046798
39.842659470374514,101.7990329552087
39.89265378275732,119.81118226279635
39.94264812313429,124.61418267298164
39.992642491504256,102.0320239219738
40.042636887866024,111.86566353019188
40.09263131221845,118.39230143757034
40.142625764560364,106.37311782734082
40.192620244890556,106.99884324578687
40.24261475320788,111.67451929730782
40.29260928951116,115.67895903743437
40.34260385379923,125.55318696099614
40.39259844607087,118.56727535805427
40.44259306632493,118.99140201179475
40.49258771456024,129.09950906158556
40.54258239077557,127.34202049336866
40.59257709496977,124.3639283497555
40.64257182714166,128.57996145601462
40.692566587290024,93.86818120766578
40.742561375413686,120.21278920954586
40.79255619151147,105.82788162969727
40.84255103558217,119.67996697660594
40.89254590762458,109.58344183800395
40.94254080763754,117.24693080903059
40.99253573561982,127.8534170711959
41.042530691570235,129.2793624789115
41.092525675487586,116.84408919071572
41.14252068737069,114.37395979560203
41.192515727218314,115.46628049876058
41.24251079502927,100.74251524420824
41.292505890802374,113.74254587887212
41.34250101453638,112.12257546726481
41.392496166230096,129.03671154401934
41.44249134588234,125.55324693744824
41.492486553491865,121.97127569708373
41.54248178905748,130.6471418601847
41.59247705257798,130.07956947732734
41.64247234405212,123.81004636269732
41.69246766347871,121.28097324189334
41.74246301085654,115.91765252988607
41.792458386184364,128.74880264512723
41.842453789460954,138.20036620159965
41.89244922068514,137.13617276292356
41.94244467985567,126.31774281902855
41.992440166971306,146.48393127656544
42.04243568203084,141.14438551476812
42.09243122503305,139.73761959971822
42.1424267959767,163.82021567004608
42.19242239486056,171.51084199307107
42.242418021683406,198.96024471099332
42.292413676443985,198.89609863345444
42.34240935914109,232.49518113420368
42.39240506977348,218.26365715268113
42.44240080833989,220.72627558333343
42.49239657483912,239.01917435836012
42.54239236926992,264.7609472492054
42.59238819163104,254.06939604253165
42.64238404192123,256.55938738106
42.69237992013927,266.88875178843404
42.74237582628392,244.06827727985595
42.79237176035391,210.81811397470094
42.84236772234799,214.45020863243647
42.89236371226494,229.27983256806237
42.94235973010348,209.30471915564658
42.99235577586238,213.33880049990861
43.04235184954037,189.28081333625428
43.09234795113621,208.00772492860213
43.14234408064863,234.50688132087495
43.1923402380764,213.78919205011445
43.242336423418216,212.0161497474021
43.292332636672846,222.6145269868909
43.34232887783905,226.7677233780063
43.392325146915525,239.82376816872025
43.44232144390102,252.9569205014754
43.49231776879427,250.37434329844203
43.54231412159404,240.66300784955232
43.592310502299014,249.9131500351191
43.64230691090793,229.05375214510605
43.692303347419546,224.12979452243337
43.74229981183257,215.05621425610312
43.792296304145715,218.0875355024627
43.842292824357735,214.5206624232364
43.89228937246733,211.26890560404613
43.942285948473234,180.22052142780316
43.992282552374185,196.4519969228973
44.04227918416885,178.899213315267
44.092275843855994,169.60863441853544
44.14227253143433,164.7085816101282
44.19226924690255,158.78811156804423
44.24226599025936,157.4833555745168
44.292262761503515,141.56009858983532
44.342259560633714,137.1293269353245
44.39225638764864,140.79273832231954
44.44225324254701,140.9606305342545
44.49225012532755,129.05385889409663
44.54224703598895,123.08009447234262
44.592243974529914,118.90979489531384
44.642240940949165,124.05277563908011
44.69223793524536,123.2327384060668
44.74223495741724,125.61454421179039
44.7922320074635,114.14832125421502
44.84222908538281,140.5150916194911
44.89222619117388,140.04175697502862
44.94222332483543,110.2656192405663
44.992220486366115,120.38156682581106
45.04221767576464,130.84941825743817
45.09221489302969,134.18380895311614
45.14221213815999,131.0925033589921
45.192209411154174,133.46529620444915
45.24220671201096,132.27572405745167
45.29220404072903,109.11646388779899
45.342201397307065,119.56294163445665
45.39219878174373,138.21253365975153
45.44219619403775,126.00448235744686
45.49219363418776,131.09856100973585
45.54219110219244,135.920432180744
45.592188598050505,117.81993628262373
